id,label
14268,5
14269,10
14270,5
14271,9
14272,5
14273,9
14274,9
14275,8
14276,4
14277,8
14278,9
14279,8
14280,8
14281,4
14282,8
14283,10
14284,9
14285,10
14286,5
14287,5
14288,5
14289,9
14290,10
14291,9
14292,5
14293,9
14294,5
14295,5
14296,10
14297,7
14298,9
14299,10
14300,10
14301,8
14302,10
14303,9
14304,9
14305,7
14306,10
14307,7
14308,10
14309,9
14310,10
14311,8
14312,10
14313,8
14314,7
14315,9
14316,9
14317,4
14318,4
14319,10
14320,8
14321,4
14322,5
14323,9
14324,5
14325,8
14326,10
14327,10
14328,4
14329,8
14330,8
14331,8
14332,10
14333,8
14334,9
14335,8
14336,5
14337,10
14338,10
14339,9
14340,5
14341,10
14342,7
14343,5
14344,4
14345,8
14346,10
14347,7
14348,5
14349,4
14350,8
14351,9
14352,7
14353,5
14354,8
14355,4
14356,5
14357,10
14358,4
14359,5
14360,8
14361,5
14362,4
14363,9
14364,5
14365,9
14366,4
14367,5
14368,7
14369,7
14370,10
14371,4
14372,10
14373,10
14374,7
14375,9
14376,10
14377,4
14378,5
14379,4
14380,4
14381,10
14382,10
14383,10
14384,5
14385,5
14386,7
14387,5
14388,8
14389,9
14390,10
14391,5
14392,7
14393,7
14394,7
14395,7
14396,7
14397,9
14398,9
14399,8
14400,7
14401,4
14402,9
14403,10
14404,5
14405,10
14406,8
14407,8
14408,4
14409,9
14410,5
14411,7
14412,8
14413,7
14414,4
14415,8
14416,5
14417,8
14418,7
14419,4
14420,10
14421,5
14422,4
14423,5
14424,8
14425,7
14426,9
14427,10
14428,5
14429,5
14430,5
14431,9
14432,10
14433,10
14434,9
14435,5
14436,5
14437,7
14438,9
14439,5
14440,5
14441,9
14442,8
14443,5
14444,7
14445,7
14446,7
14447,5
14448,8
14449,4
14450,9
14451,5
14452,4
14453,9
14454,8
14455,9
14456,4
14457,8
14458,7
14459,5
14460,8
14461,10
14462,9
14463,9
14464,7
14465,10
14466,9
14467,7
14468,9
14469,8
14470,7
14471,9
14472,5
14473,4
14474,5
14475,9
14476,10
14477,10
14478,10
14479,8
14480,7
14481,8
14482,8
14483,10
14484,5
14485,9
14486,4
14487,7
14488,4
14489,10
14490,7
14491,5
14492,10
14493,10
14494,10
14495,7
14496,8
14497,4
14498,10
14499,8
14500,7
14501,10
14502,8
14503,5
14504,10
14505,8
14506,4
14507,8
14508,10
14509,7
14510,10
14511,9
14512,5
14513,5
14514,8
14515,10
14516,4
14517,4
14518,10
14519,9
14520,5
14521,8
14522,10
14523,7
14524,9
14525,5
14526,7
14527,8
14528,7
14529,9
14530,4
14531,9
14532,9
14533,9
14534,4
14535,9
14536,9
14537,9
14538,4
14539,7
14540,10
14541,5
14542,8
14543,8
14544,5
14545,9
14546,10
14547,8
14548,5
14549,7
14550,10
14551,4
14552,9
14553,7
14554,9
14555,10
14556,7
14557,9
14558,7
14559,7
14560,8
14561,4
14562,5
14563,8
14564,10
14565,8
14566,4
14567,7
14568,8
14569,4
14570,8
14571,10
14572,7
14573,10
14574,5
14575,10
14576,10
14577,5
14578,5
14579,4
14580,8
14581,9
14582,8
14583,5
14584,8
14585,10
14586,9
14587,10
14588,8
14589,9
14590,9
14591,4
14592,8
14593,9
14594,7
14595,4
14596,7
14597,8
14598,8
14599,9
14600,9
14601,5
14602,10
14603,9
14604,8
14605,4
14606,9
14607,9
14608,10
14609,9
14610,9
14611,9
14612,10
14613,7
14614,5
14615,4
14616,5
14617,4
14618,8
14619,8
14620,9
14621,4
14622,5
14623,7
14624,10
14625,7
14626,9
14627,7
14628,7
14629,7
14630,7
14631,10
14632,5
14633,4
14634,9
14635,4
14636,10
14637,10
14638,6
14639,10
14640,8
14641,10
14642,9
14643,9
14644,10
14645,8
14646,9
14647,8
14648,5
14649,10
14650,7
14651,7
14652,5
14653,10
14654,8
14655,5
14656,4
14657,9
14658,7
14659,8
14660,10
14661,5
14662,7
14663,7
14664,4
14665,7
14666,9
14667,7
14668,7
14669,4
14670,10
14671,7
14672,10
14673,4
14674,5
14675,9
14676,7
14677,8
14678,9
14679,4
14680,9
14681,7
14682,4
14683,7
14684,5
14685,8
14686,4
14687,5
14688,8
14689,5
14690,4
14691,7
14692,5
14693,10
14694,8
14695,9
14696,5
14697,10
14698,7
14699,8
14700,7
14701,9
14702,4
14703,10
14704,4
14705,7
14706,7
14707,5
14708,8
14709,5
14710,5
14711,5
14712,10
14713,5
14714,7
14715,8
14716,5
14717,7
14718,7
14719,9
14720,10
14721,4
14722,4
14723,10
14724,9
14725,9
14726,8
14727,9
14728,7
14729,7
14730,10
14731,10
14732,4
14733,10
14734,4
14735,4
14736,10
14737,9
14738,7
14739,8
14740,4
14741,5
14742,8
14743,10
14744,7
14745,8
14746,7
14747,8
14748,9
14749,4
14750,10
14751,5
14752,8
14753,7
14754,9
14755,9
14756,5
14757,7
14758,8
14759,4
14760,4
14761,9
14762,7
14763,9
14764,8
14765,9
14766,7
14767,9
14768,4
14769,5
14770,10
14771,9
14772,8
14773,4
14774,7
14775,4
14776,9
14777,8
14778,5
14779,8
14780,7
14781,8
14782,5
14783,9
14784,5
14785,10
14786,4
14787,10
14788,9
14789,5
14790,4
14791,4
14792,7
14793,10
14794,8
14795,5
14796,10
14797,9
14798,5
14799,10
14800,4
14801,8
14802,5
14803,7
14804,5
14805,10
14806,7
14807,7
14808,9
14809,9
14810,5
14811,10
14812,9
14813,10
14814,4
14815,4
14816,10
14817,9
14818,7
14819,10
14820,8
14821,4
14822,5
14823,7
14824,8
14825,8
14826,7
14827,9
14828,4
14829,5
14830,10
14831,4
14832,9
14833,7
14834,4
14835,10
14836,9
14837,9
14838,4
14839,4
14840,7
14841,4
14842,7
14843,8
14844,9
14845,9
14846,4
14847,9
14848,8
14849,4
14850,8
14851,8
14852,5
14853,5
14854,9
14855,4
14856,4
14857,9
14858,10
14859,4
14860,5
14861,7
14862,7
14863,9
14864,8
14865,7
14866,5
14867,5
14868,9
14869,5
14870,10
14871,10
14872,7
14873,4
14874,7
14875,4
14876,7
14877,5
14878,10
14879,9
14880,10
14881,10
14882,5
14883,4
14884,4
14885,7
14886,10
14887,7
14888,7
14889,9
14890,8
14891,8
14892,7
14893,8
14894,5
14895,9
14896,8
14897,7
14898,7
14899,4
14900,4
14901,5
14902,10
14903,8
14904,4
14905,10
14906,8
14907,4
14908,10
14909,7
14910,7
14911,10
14912,4
14913,9
14914,7
14915,7
14916,7
14917,8
14918,4
14919,9
14920,7
14921,10
14922,5
14923,5
14924,5
14925,7
14926,8
14927,7
14928,5
14929,7
14930,5
14931,9
14932,4
14933,8
14934,5
14935,9
14936,10
14937,10
14938,4
14939,5
14940,4
14941,10
14942,10
14943,8
14944,7
14945,8
14946,10
14947,4
14948,10
14949,9
14950,10
14951,4
14952,10
14953,7
14954,7
14955,10
14956,10
14957,10
14958,4
14959,10
14960,7
14961,8
14962,10
14963,8
14964,8
14965,8
14966,4
14967,5
14968,8
14969,8
14970,4
14971,5
14972,7
14973,8
14974,4
14975,8
14976,4
14977,5
14978,8
14979,4
14980,8
14981,10
14982,10
14983,8
14984,8
14985,10
14986,7
14987,7
14988,4
14989,7
14990,4
14991,8
14992,10
14993,4
14994,10
14995,10
14996,9
14997,10
14998,8
14999,4
15000,10
15001,9
15002,9
15003,5
15004,5
15005,4
15006,9
15007,5
15008,5
15009,7
15010,10
15011,8
15012,4
15013,7
15014,7
15015,7
15016,7
15017,9
15018,7
15019,10
15020,4
15021,10
15022,10
15023,8
15024,4
15025,10
15026,9
15027,5
15028,5
15029,8
15030,8
15031,5
15032,8
15033,9
15034,5
15035,9
15036,10
15037,7
15038,4
15039,7
15040,5
15041,8
15042,8
15043,7
15044,10
15045,4
15046,4
15047,7
15048,8
15049,5
15050,4
15051,8
15052,5
15053,8
15054,9
15055,5
15056,4
15057,4
15058,5
15059,7
15060,5
15061,4
15062,7
15063,8
15064,7
15065,4
15066,7
15067,10
15068,9
15069,4
15070,5
15071,10
15072,5
15073,9
15074,8
15075,10
15076,7
15077,8
15078,8
15079,8
15080,4
15081,8
15082,10
15083,8
15084,9
15085,8
15086,5
15087,10
15088,10
15089,9
15090,9
15091,10
15092,10
15093,4
15094,9
15095,5
15096,7
15097,8
15098,9
15099,10
15100,10
15101,4
15102,7
15103,7
15104,10
15105,10
15106,10
15107,8
15108,5
15109,4
15110,5
15111,8
15112,8
15113,4
15114,10
15115,8
15116,10
15117,10
15118,9
15119,7
15120,8
15121,10
15122,4
15123,8
15124,7
15125,10
15126,5
15127,4
15128,8
15129,10
15130,5
15131,9
15132,4
15133,5
15134,10
15135,9
15136,9
15137,7
15138,7
15139,7
15140,5
15141,8
15142,10
15143,5
15144,7
15145,8
15146,4
15147,5
15148,4
15149,10
15150,7
15151,8
15152,7
15153,8
15154,5
15155,9
15156,7
15157,5
15158,5
15159,5
15160,5
15161,7
15162,7
15163,4
15164,4
15165,10
15166,7
15167,8
15168,4
15169,9
15170,4
15171,5
15172,7
15173,5
15174,8
15175,10
15176,9
15177,7
15178,4
15179,4
15180,5
15181,4
15182,5
15183,7
15184,8
15185,8
15186,4
15187,5
15188,5
15189,4
15190,9
15191,8
15192,7
15193,8
15194,10
15195,7
15196,5
15197,10
15198,10
15199,7
15200,10
15201,5
15202,9
15203,8
15204,4
15205,8
15206,5
15207,8
15208,10
15209,10
15210,10
15211,9
15212,8
15213,7
15214,9
15215,4
15216,8
15217,8
15218,8
15219,4
15220,5
15221,7
15222,9
15223,4
15224,4
15225,4
15226,9
15227,9
15228,9
15229,9
15230,4
15231,9
15232,8
15233,7
15234,8
15235,4
15236,9
15237,5
15238,9
15239,7
15240,8
15241,7
15242,5
15243,4
15244,8
15245,5
15246,4
15247,9
15248,10
15249,8
15250,9
15251,10
15252,4
15253,4
15254,5
15255,10
15256,5
15257,4
15258,5
15259,5
15260,10
15261,5
15262,8
15263,9
15264,4
15265,5
15266,9
15267,10
15268,9
15269,7
15270,4
15271,9
15272,5
15273,7
15274,7
15275,8
15276,7
15277,9
15278,10
15279,8
15280,4
15281,4
15282,10
15283,10
15284,7
15285,4
15286,5
15287,4
15288,4
15289,10
15290,4
15291,8
15292,9
15293,8
15294,4
15295,7
15296,5
15297,4
15298,10
15299,10
15300,9
15301,9
15302,7
15303,5
15304,4
15305,10
15306,9
15307,9
15308,5
15309,4
15310,8
15311,7
15312,9
15313,4
15314,5
15315,5
15316,8
15317,4
15318,8
15319,7
15320,10
15321,10
15322,7
15323,4
15324,10
15325,8
15326,5
15327,4
15328,4
15329,5
15330,7
15331,7
15332,8
15333,10
15334,7
15335,5
15336,9
15337,7
15338,4
15339,5
15340,5
15341,10
15342,10
15343,4
15344,4
15345,8
15346,8
15347,8
15348,9
15349,10
15350,8
15351,8
15352,10
15353,9
15354,10
15355,9
15356,10
15357,5
15358,8
15359,5
15360,7
15361,5
15362,7
15363,4
15364,10
15365,8
15366,9
15367,10
15368,5
15369,5
15370,9
15371,10
15372,4
15373,7
15374,10
15375,9
15376,7
15377,8
15378,9
15379,4
15380,10
15381,4
15382,4
15383,4
15384,4
15385,7
15386,4
15387,8
15388,4
15389,8
15390,4
15391,4
15392,9
15393,7
15394,4
15395,5
15396,4
15397,8
15398,10
15399,7
15400,9
15401,9
15402,7
15403,10
15404,4
15405,8
15406,8
15407,5
15408,8
15409,5
15410,10
15411,9
15412,5
15413,8
15414,10
15415,10
15416,5
15417,8
15418,8
15419,9
15420,7
15421,10
15422,10
15423,10
15424,10
15425,4
15426,5
15427,9
15428,10
15429,10
15430,10
15431,9
15432,4
15433,4
15434,10
15435,9
15436,9
15437,7
15438,9
15439,8
15440,7
15441,7
15442,8
15443,8
15444,8
15445,8
15446,5
15447,9
15448,9
15449,7
15450,5
15451,10
15452,8
15453,7
15454,10
15455,5
15456,5
15457,10
15458,7
15459,7
15460,8
15461,7
15462,5
15463,10
15464,5
15465,7
15466,8
15467,8
15468,9
15469,5
15470,5
15471,10
15472,10
15473,8
15474,8
15475,4
15476,4
15477,4
15478,9
15479,4
15480,10
15481,4
15482,5
15483,9
15484,7
15485,5
15486,9
15487,7
15488,7
15489,9
15490,5
15491,10
15492,5
15493,8
15494,4
15495,9
15496,9
15497,8
15498,4
15499,5
15500,4
15501,5
15502,4
15503,9
15504,9
15505,5
15506,4
15507,10
15508,5
15509,10
15510,5
15511,7
15512,10
15513,5
15514,8
15515,10
15516,7
15517,8
15518,10
15519,8
15520,10
15521,5
15522,5
15523,7
15524,7
15525,5
15526,10
15527,8
15528,4
15529,8
15530,10
15531,8
15532,9
15533,8
15534,10
15535,5
15536,7
15537,5
15538,7
15539,10
15540,8
15541,10
15542,9
15543,5
15544,10
15545,7
15546,4
15547,8
15548,7
15549,8
15550,10
15551,5
15552,9
15553,4
15554,10
15555,4
15556,4
15557,4
15558,5
15559,7
15560,8
15561,7
15562,5
15563,5
15564,10
15565,9
15566,8
15567,4
15568,9
15569,10
15570,10
15571,7
15572,4
15573,9
15574,10
15575,9
15576,4
15577,4
15578,4
15579,7
15580,5
15581,10
15582,7
15583,10
15584,9
15585,5
15586,10
15587,5
15588,7
15589,7
15590,5
15591,7
15592,8
15593,10
15594,7
15595,7
15596,9
15597,5
15598,8
15599,8
15600,8
15601,5
15602,9
15603,4
15604,4
15605,10
15606,4
15607,4
15608,10
15609,7
15610,5
15611,8
15612,8
15613,5
15614,8
15615,9
15616,5
15617,9
15618,7
15619,8
15620,10
15621,9
15622,5
15623,9
15624,9
15625,4
15626,5
15627,7
15628,7
15629,9
15630,10
15631,5
15632,5
15633,7
15634,8
15635,7
15636,7
15637,5
15638,8
15639,7
15640,8
15641,8
15642,9
15643,8
15644,10
15645,4
15646,9
15647,10
15648,7
15649,9
15650,4
15651,8
15652,9
15653,8
15654,8
15655,8
15656,10
15657,9
15658,5
15659,10
15660,10
15661,5
15662,4
15663,5
15664,5
15665,7
15666,4
15667,10
15668,7
15669,9
15670,10
15671,8
15672,9
15673,9
15674,5
15675,7
15676,8
15677,10
15678,5
15679,10
15680,9
15681,7
15682,5
15683,4
15684,8
15685,9
15686,8
15687,9
15688,4
15689,9
15690,4
15691,7
15692,4
15693,9
15694,4
15695,5
15696,5
15697,8
15698,9
15699,5
15700,9
15701,9
15702,9
15703,9
15704,10
15705,10
15706,5
15707,7
15708,7
15709,9
15710,10
15711,9
15712,5
15713,4
15714,5
15715,5
15716,8
15717,5
15718,7
15719,7
15720,10
15721,8
15722,9
15723,7
15724,9
15725,7
15726,9
15727,9
15728,5
15729,9
15730,7
15731,5
15732,8
15733,7
15734,8
15735,8
15736,9
15737,4
15738,5
15739,10
15740,10
15741,9
15742,7
15743,7
15744,10
15745,8
15746,9
15747,7
15748,9
15749,5
15750,8
15751,8
15752,4
15753,10
15754,4
15755,8
15756,10
15757,4
15758,10
15759,5
15760,10
15761,8
15762,10
15763,5
15764,9
15765,4
15766,8
15767,7
15768,4
15769,5
15770,5
15771,7
15772,8
15773,9
15774,5
15775,5
15776,8
15777,7
15778,10
15779,7
15780,9
15781,5
15782,10
15783,9
15784,7
15785,9
15786,8
15787,7
15788,10
15789,9
15790,5
15791,7
15792,4
15793,9
15794,10
15795,9
15796,4
15797,7
15798,10
15799,9
15800,10
15801,10
15802,4
15803,10
15804,8
15805,7
15806,9
15807,9
15808,10
15809,5
15810,8
15811,8
15812,10
15813,8
15814,7
15815,5
15816,10
15817,8
15818,8
15819,8
15820,9
15821,9
15822,5
15823,4
15824,8
15825,8
15826,7
15827,7
15828,5
15829,9
15830,8
15831,10
15832,10
15833,9
15834,8
15835,8
15836,10
15837,8
15838,4
15839,4
15840,7
15841,8
15842,7
15843,10
15844,8
15845,9
15846,5
15847,7
15848,9
15849,7
15850,5
15851,8
15852,7
15853,7
15854,4
15855,10
15856,8
15857,8
15858,8
15859,8
15860,10
15861,4
15862,5
15863,7
15864,4
15865,9
15866,8
15867,8
15868,10
15869,4
15870,7
15871,7
15872,9
15873,8
15874,5
15875,8
15876,8
15877,7
15878,4
15879,7
15880,7
15881,9
15882,4
15883,9
15884,9
15885,7
15886,10
15887,8
15888,8
15889,5
15890,4
15891,9
15892,9
15893,5
15894,8
15895,7
15896,8
15897,5
15898,10
15899,7
15900,4
15901,7
15902,4
15903,8
15904,10
15905,8
15906,9
15907,9
15908,10
15909,9
15910,10
15911,10
15912,4
15913,10
15914,9
15915,8
15916,4
15917,8
15918,4
15919,10
15920,7
15921,9
15922,10
15923,7
15924,4
15925,7
15926,4
15927,7
15928,7
15929,4
15930,8
15931,10
15932,9
15933,5
15934,8
15935,10
15936,7
15937,10
15938,4
15939,7
15940,5
15941,7
15942,4
15943,9
15944,5
15945,4
15946,8
15947,4
15948,8
15949,8
15950,8
15951,8
15952,7
15953,8
15954,9
15955,10
15956,9
15957,9
15958,10
15959,9
15960,5
15961,10
15962,5
15963,4
15964,10
15965,4
15966,4
15967,8
15968,5
15969,4
15970,10
15971,8
15972,8
15973,7
15974,9
15975,5
15976,10
15977,8
15978,10
15979,7
15980,8
15981,8
15982,4
15983,9
15984,7
15985,4
15986,8
15987,5
15988,5
15989,4
15990,7
15991,5
15992,5
15993,8
15994,9
15995,7
15996,7
15997,9
15998,7
15999,8
16000,8
16001,7
16002,9
16003,8
16004,9
16005,7
16006,10
16007,5
16008,8
16009,10
16010,5
16011,5
16012,9
16013,4
16014,8
16015,5
16016,9
16017,5
16018,9
16019,7
16020,9
16021,9
16022,7
16023,7
16024,8
16025,5
16026,5
16027,7
16028,4
16029,10
16030,5
16031,5
16032,10
16033,9
16034,10
16035,8
16036,8
16037,10
16038,9
16039,8
16040,10
16041,9
16042,8
16043,8
16044,9
16045,7
16046,7
16047,7
16048,10
16049,9
16050,7
16051,7
16052,5
16053,8
16054,4
16055,9
16056,10
16057,5
16058,5
16059,8
16060,7
16061,8
16062,9
16063,10
16064,5
16065,10
16066,5
16067,5
16068,7
16069,8
16070,9
16071,9
16072,7
16073,7
16074,5
16075,5
16076,10
16077,5
16078,8
16079,5
16080,10
16081,8
16082,10
16083,5
16084,8
16085,5
16086,9
16087,10
16088,5
16089,9
16090,4
16091,5
16092,10
16093,5
16094,9
16095,4
16096,9
16097,10
16098,5
16099,8
16100,4
16101,5
16102,4
16103,5
16104,7
16105,5
16106,9
16107,5
16108,8
16109,8
16110,9
16111,10
16112,4
16113,4
16114,7
16115,4
16116,8
16117,5
16118,5
16119,9
16120,4
16121,10
16122,9
16123,10
16124,10
16125,5
16126,10
16127,8
16128,10
16129,9
16130,10
16131,7
16132,9
16133,10
16134,10
16135,5
16136,9
16137,7
16138,7
16139,7
16140,8
16141,8
16142,7
16143,9
16144,4
16145,8
16146,5
16147,5
16148,4
16149,10
16150,10
16151,5
16152,7
16153,8
16154,8
16155,4
16156,8
16157,9
16158,4
16159,7
16160,4
16161,9
16162,4
16163,9
16164,8
16165,8
16166,7
16167,10
16168,8
16169,8
16170,10
16171,5
16172,9
16173,7
16174,7
16175,7
16176,10
16177,5
16178,10
16179,4
16180,7
16181,5
16182,4
16183,4
16184,4
16185,8
16186,10
16187,10
16188,9
16189,4
16190,5
16191,7
16192,5
16193,7
16194,5
16195,7
16196,8
16197,4
16198,7
16199,5
16200,8
16201,5
16202,5
16203,7
16204,4
16205,7
16206,9
16207,8
16208,7
16209,4
16210,4
16211,7
16212,7
16213,7
16214,4
16215,7
16216,7
16217,10
16218,8
16219,10
16220,10
16221,9
16222,7
16223,5
16224,5
16225,10
16226,7
16227,10
16228,10
16229,9
16230,10
16231,8
16232,9
16233,10
16234,7
16235,9
16236,7
16237,8
16238,5
16239,4
16240,5
16241,5
16242,10
16243,5
16244,7
16245,7
16246,8
16247,5
16248,8
16249,10
16250,8
16251,10
16252,8
16253,8
16254,7
16255,10
16256,10
16257,7
16258,4
16259,8
16260,4
16261,4
16262,9
16263,9
16264,8
16265,10
16266,5
16267,7
16268,5
16269,10
16270,10
16271,10
16272,4
16273,9
16274,4
16275,5
16276,7
16277,10
16278,7
16279,8
16280,4
16281,8
16282,5
16283,8
16284,8
16285,7
16286,8
16287,7
16288,4
16289,4
16290,4
16291,10
16292,4
16293,4
16294,10
16295,8
16296,7
16297,5
16298,7
16299,8
16300,4
16301,5
16302,10
16303,7
16304,5
16305,9
16306,8
16307,10
16308,7
16309,8
16310,10
16311,8
16312,8
16313,5
16314,9
16315,5
16316,5
16317,8
16318,9
16319,4
16320,10
16321,10
16322,4
16323,10
16324,7
16325,10
16326,5
16327,5
16328,9
16329,4
16330,4
16331,10
16332,4
16333,7
16334,10
16335,5
16336,10
16337,7
16338,4
16339,10
16340,7
16341,9
16342,9
16343,8
16344,5
16345,4
16346,5
16347,5
16348,10
16349,10
16350,5
16351,7
16352,4
16353,10
16354,8
16355,8
16356,9
16357,8
16358,7
16359,10
16360,8
16361,4
16362,4
16363,4
16364,10
16365,4
16366,8
16367,5
16368,7
16369,7
16370,9
16371,4
16372,4
16373,9
16374,4
16375,8
16376,9
16377,7
16378,9
16379,10
16380,7
16381,7
16382,8
16383,10
16384,7
16385,8
16386,9
16387,10
16388,9
16389,9
16390,5
16391,8
16392,4
16393,5
16394,10
16395,4
16396,9
16397,9
16398,9
16399,10
16400,9
16401,9
16402,8
16403,7
16404,7
16405,7
16406,7
16407,7
16408,8
16409,4
16410,10
16411,4
16412,7
16413,4
16414,4
16415,8
16416,5
16417,8
16418,9
16419,4
16420,9
16421,5
16422,8
16423,10
16424,5
16425,10
16426,10
16427,5
16428,5
16429,9
16430,10
16431,7
16432,7
16433,9
16434,7
16435,7
16436,10
16437,10
16438,7
16439,10
16440,8
16441,8
16442,4
16443,5
16444,5
16445,7
16446,4
16447,5
16448,7
16449,7
16450,5
16451,4
16452,5
16453,10
16454,8
16455,8
16456,7
16457,10
16458,9
16459,4
16460,9
16461,7
16462,7
16463,5
16464,4
16465,5
16466,4
16467,9
16468,8
16469,9
16470,5
16471,9
16472,8
16473,8
16474,9
16475,9
16476,10
16477,10
16478,10
16479,4
16480,10
16481,10
16482,7
16483,7
16484,4
16485,9
16486,7
16487,4
16488,4
16489,8
16490,10
16491,9
16492,9
16493,9
16494,7
16495,7
16496,5
16497,8
16498,4
16499,5
16500,5
16501,7
16502,10
16503,10
16504,9
16505,7
16506,4
16507,7
16508,7
16509,8
16510,4
16511,10
16512,4
16513,10
16514,7
16515,4
16516,9
16517,8
16518,10
16519,9
16520,9
16521,10
16522,8
16523,4
16524,5
16525,5
16526,10
16527,7
16528,9
16529,4
16530,4
16531,5
16532,9
16533,10
16534,7
16535,10
16536,5
16537,4
16538,8
16539,4
16540,7
16541,5
16542,8
16543,10
16544,4
16545,4
16546,7
16547,5
16548,8
16549,4
16550,4
16551,10
16552,7
16553,9
16554,4
16555,9
16556,9
16557,7
16558,5
16559,10
16560,10
16561,10
16562,8
16563,4
16564,5
16565,7
16566,5
16567,7
16568,4
16569,7
16570,7
16571,7
16572,10
16573,5
16574,8
16575,5
16576,10
16577,7
16578,8
16579,10
16580,7
16581,5
16582,9
16583,5
16584,9
16585,5
16586,8
16587,5
16588,5
16589,4
16590,4
16591,8
16592,4
16593,5
16594,7
16595,5
16596,10
16597,10
16598,5
16599,9
16600,8
16601,8
16602,9
16603,9
16604,8
16605,4
16606,7
16607,10
16608,4
16609,5
16610,10
16611,10
16612,8
16613,4
16614,7
16615,4
16616,5
16617,8
16618,7
16619,7
16620,9
16621,9
16622,5
16623,8
16624,5
16625,10
16626,5
16627,8
16628,8
16629,9
16630,4
16631,4
16632,4
16633,5
16634,4
16635,9
16636,9
16637,4
16638,8
16639,4
16640,9
16641,7
16642,7
16643,7
16644,5
16645,7
16646,9
16647,7
16648,10
16649,4
16650,5
16651,5
16652,10
16653,9
16654,5
16655,4
16656,4
16657,7
16658,4
16659,5
16660,8
16661,10
16662,9
16663,9
16664,4
16665,8
16666,5
16667,9
16668,7
16669,7
16670,9
16671,4
16672,4
16673,4
16674,8
16675,8
16676,9
16677,5
16678,10
16679,8
16680,4
16681,9
16682,8
16683,7
16684,5
16685,8
16686,10
16687,5
16688,5
16689,5
16690,4
16691,7
16692,7
16693,7
16694,5
16695,7
16696,4
16697,5
16698,7
16699,7
16700,5
16701,5
16702,4
16703,10
16704,10
16705,4
16706,8
16707,5
16708,4
16709,4
16710,5
16711,7
16712,10
16713,8
16714,5
16715,8
16716,4
16717,7
16718,9
16719,9
16720,4
16721,10
16722,4
16723,10
16724,4
16725,4
16726,8
16727,4
16728,10
16729,4
16730,9
16731,8
16732,8
16733,5
16734,8
16735,8
16736,4
16737,7
16738,8
16739,4
16740,5
16741,10
16742,10
16743,10
16744,9
16745,10
16746,10
16747,9
16748,9
16749,7
16750,4
16751,7
16752,9
16753,8
16754,8
16755,10
16756,8
16757,4
16758,10
16759,10
16760,7
16761,8
16762,10
16763,5
16764,10
16765,8
16766,4
16767,7
16768,4
16769,8
16770,4
16771,10
16772,10
16773,8
16774,4
16775,5
16776,10
16777,4
16778,10
16779,10
16780,7
16781,7
16782,4
16783,7
16784,7
16785,8
16786,4
16787,10
16788,7
16789,7
16790,7
16791,8
16792,5
16793,9
16794,10
16795,7
16796,10
16797,10
16798,8
16799,10
16800,8
16801,10
16802,5
16803,5
16804,7
16805,10
16806,4
16807,10
16808,10
16809,9
16810,4
16811,10
16812,7
16813,5
16814,5
16815,4
16816,4
16817,5
16818,4
16819,7
16820,7
16821,8
16822,8
16823,7
16824,7
16825,7
16826,7
16827,9
16828,4
16829,7
16830,5
16831,10
16832,9
16833,4
16834,5
16835,9
16836,10
16837,4
16838,4
16839,9
16840,7
16841,9
16842,8
16843,9
16844,10
16845,9
16846,9
16847,8
16848,9
16849,7
16850,10
16851,8
16852,10
16853,9
16854,4
16855,5
16856,7
16857,7
16858,9
16859,9
16860,9
16861,7
16862,4
16863,10
16864,4
16865,8
16866,7
16867,8
16868,7
16869,5
16870,8
16871,7
16872,5
16873,9
16874,4
16875,4
16876,4
16877,5
16878,8
16879,8
16880,7
16881,5
16882,8
16883,5
16884,7
16885,9
16886,10
16887,10
16888,4
16889,5
16890,4
16891,7
16892,7
16893,7
16894,10
16895,7
16896,9
16897,8
16898,7
16899,7
16900,5
16901,4
16902,5
16903,4
16904,8
16905,8
16906,7
16907,5
16908,10
16909,9
16910,4
16911,4
16912,5
16913,7
16914,8
16915,5
16916,8
16917,9
16918,4
16919,8
16920,8
16921,10
16922,7
16923,9
16924,10
16925,8
16926,4
16927,10
16928,7
16929,8
16930,8
16931,5
16932,9
16933,10
16934,9
16935,7
16936,10
16937,5
16938,7
16939,8
16940,10
16941,10
16942,9
16943,7
16944,9
16945,8
16946,5
16947,4
16948,5
16949,7
16950,10
16951,10
16952,5
16953,7
16954,7
16955,4
16956,9
16957,4
16958,7
16959,10
16960,5
16961,10
16962,8
16963,5
16964,10
16965,7
16966,8
16967,5
16968,9
16969,10
16970,10
16971,10
16972,5
16973,8
16974,9
16975,4
16976,4
16977,8
16978,4
16979,4
16980,4
16981,9
16982,7
16983,7
16984,8
16985,10
16986,10
16987,10
16988,9
16989,7
16990,9
16991,9
16992,10
16993,7
16994,10
16995,7
16996,8
16997,7
16998,10
16999,8
17000,8
17001,5
17002,9
17003,7
17004,9
17005,4
17006,9
17007,7
17008,5
17009,7
17010,7
17011,8
17012,8
17013,8
17014,9
17015,8
17016,10
17017,4
17018,4
17019,9
17020,7
17021,8
17022,5
17023,5
17024,8
17025,8
17026,10
17027,10
17028,8
17029,4
17030,4
17031,9
17032,4
17033,10
17034,5
17035,8
17036,9
17037,8
17038,4
17039,4
17040,10
17041,10
17042,7
17043,9
17044,4
17045,8
17046,5
17047,9
17048,5
17049,4
17050,10
17051,9
17052,9
17053,4
17054,7
17055,5
17056,5
17057,8
17058,5
17059,4
17060,8
17061,8
17062,9
17063,9
17064,4
17065,7
17066,5
